popularity,budget,revenue,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,gain,release_month,main_hero,genere1,company1
0.677316,60000000,256697520,The Village,M. Night Shyamalan,108,514,6.0,2004,69266723.9887289,296343271.10718703,4.278292,7,Bryce Dallas Howard,Drama,Scott Rudin Productions
0.674089,40000000,26155781,The Whole Ten Yards,Howard Deutch,98,161,5.5,2004,46177815.9924859,30195421.053944,0.653894525,4,Bruce Willis,Comedy,Cheyenne Enterprises
0.672946,30000000,611899420,The Passion of the Christ,Mel Gibson,127,457,6.8,2004,34633361.994364396,706404470.566721,20.396647333333334,2,Jim Caviezel,Drama,Icon Productions
0.652366,20000000,70992898,Anacondas: The Hunt for the Blood Orchid,Dwight H. Little,97,109,5.0,2004,23088907.9962429,81957424.515433,3.5496449,8,Johnny Messner,Adventure,Screen Gems
0.648721,40000000,124731534,Ray,Taylor Hackford,152,246,7.0,2004,46177815.9924859,143995745.63781202,3.11828835,10,Jamie Foxx,Drama,Universal Pictures
0.640232,25000000,27685016,Dirty Dancing: Havana Nights,Guy Ferland,86,76,5.8,2004,28861134.995303698,31960839.3649257,1.10740064,2,Diego Luna,Drama,Miramax Films
0.614247999999999,31000000,41512007,Wimbledon,Richard Loncraine,98,168,5.7,2004,35787807.3941766,47923345.5181197,1.339097,9,Kirsten Dunst,Comedy,Universal Pictures
0.611839999999999,45000000,65470529,Taking Lives,D.J. Caruso,103,181,6.0,2004,51950042.9915466,75582151.02731779,1.4549006444444443,3,Angelina Jolie,Action,Village Roadshow Pictures
0.589983,70000000,154648887,The Phantom of the Opera,Joel Schumacher,143,280,6.8,2004,80811177.9868504,178533696.183218,2.2092698142857143,12,Gerard Butler,Thriller,Odyssey Entertainment
0.586936,2500000,26781723,Garden State,Zach Braff,102,342,7.1,2004,2886113.49953037,30918036.9163932,10.7126892,1,Zach Braff,Comedy,Fox Searchlight Pictures
0.5720189999999991,80000000,78000586,Exorcist: The Beginning,Renny Harlin,114,79,4.6,2004,92355631.98497191,90047417.6903518,0.975007325,8,Stellan SkarsgÃ¥rd,Horror,Morgan Creek Productions
0.545686,30000000,13001257,Wicker Park,Paul McGuigan,114,83,6.6,2004,34633361.994364396,15009241.3354254,0.43337523333333333,9,Josh Hartnett,Drama,Lakeshore Entertainment
0.530799,50000000,34808403,The Life Aquatic with Steve Zissou,Wes Anderson,119,433,7.0,2004,57722269.990607396,40184400.7181573,0.69616806,12,Bill Murray,Adventure,Touchstone Pictures
0.5211210000000001,110000000,72178895,Around the World in 80 Days,Frank Coraci,120,380,5.6,2004,126988993.97933601,83326593.2962741,0.6561717727272727,6,Jackie Chan,Action,Studio Babelsberg
0.520891,18000000,65070412,Barbershop 2:  Back in Business,Kevin Rodney Sullivan,106,35,5.7,2004,20780017.1966186,75120237.7972812,3.615022888888889,1,Ice Cube,Comedy,Metro-Goldwyn-Mayer (MGM)
0.49851,42000000,117575636,The Forgotten,Joseph Ruben,91,180,5.4,2004,48486706.792110205,135734652.11018702,2.799419904761905,9,Julianne Moore,Crime,Revolution Studios
0.49419700000000005,45000000,14793624,Surviving Christmas,Mike Mitchell,91,48,5.0,2004,51950042.9915466,17078431.1733506,0.3287472,9,Ben Affleck,Comedy,DreamWorks SKG
0.43984799999999996,45000000,21009180,Flight of the Phoenix,John Moore,113,149,5.4,2004,51950042.9915466,24253951.2048253,0.46687066666666666,12,Dennis Quaid,Action,Twentieth Century Fox Film Corporation
0.43374799999999997,25000000,30114487,Godsend,Nick Hamm,102,60,4.7,2004,28861134.995303698,34765530.9848527,1.20457948,4,Greg Kinnear,Drama,Lions Gate Films
0.42941899999999994,2000000,120620,It's All Gone Pete Tong,Michael Dowse,90,19,6.8,2004,2308890.79962429,139249.204125341,0.06031,9,Paul Kaye,Drama,
0.42915699999999996,30000000,61255921,Friday Night Lights,Peter Berg,118,87,7.2,2004,34633361.994364396,70716616.20970641,2.0418640333333333,10,Billy Bob Thornton,Drama,Universal Studios
0.42437600000000003,50000000,49718611,Raising Helen,Garry Marshall,119,111,5.9,2004,57722269.990607396,57397421.7539996,0.99437222,5,Kate Hudson,Drama,Touchstone Pictures
0.422767,8000000,365134,She Hate Me,Spike Lee,138,13,5.2,2004,9235563.19849719,421527.266615009,0.04564175,7,Anthony Mackie,Comedy,
0.41941999999999996,20000000,16605763,Paparazzi,Paul Abascal,84,28,5.9,2004,23088907.9962429,19170446.7057207,0.83028815,9,Cole Hauser,Action,20th Century Fox
0.405459,15000000,14867514,Raise Your Voice,Sean McNamara,103,110,5.9,2004,17316680.997182198,17163733.1439427,0.9911676,8,Hilary Duff,Music,New Line Cinema
0.383044,23000000,16123851,Vanity Fair,Mira Nair,141,36,5.5,2004,26552244.195679396,18614105.6142065,0.701037,9,Reese Witherspoon,Drama,Alliance Films
0.372046,74500000,62172050,Deux frÃ¨res,Jean-Jacques Annaud,109,106,6.8,2004,86006182.286005,71774237.1193908,0.8345241610738255,4,MaÃ¯ Anh Le,Adventure,PathÃ© Renn Productions
0.34427800000000003,40000000,46546197,Torque,Joseph Kahn,84,69,4.8,2004,46177815.9924859,53735043.0054,1.163654925,1,Martin Henderson,Action,Village Roadshow Pictures
0.7514460000000001,28000000,64445708,Miracle,Gavin O'Connor,135,81,6.8,2004,32324471.1947401,74399051.1382369,2.3016324285714287,2,Kurt Russell,Drama,Walt Disney
0.33355500000000005,27000000,21148829,Mindhunters,Renny Harlin,106,173,6.3,2004,31170025.794928003,24415168.3504637,0.7832899629629629,5,LL Cool J,Mystery,Avenue Pictures Productions
0.322152,16000000,14822346,Soul Plane,Jessy Terrero,86,66,4.8,2004,18471126.3969943,17111589.154124,0.926396625,5,Tom Arnold,Comedy,Metro-Goldwyn-Mayer (MGM)
0.313479,8500000,5001655,Club Dread,Jay Chandrasekhar,104,48,5.1,2004,9812785.89840326,5774137.60619743,0.58843,2,Kevin Heffernan,Comedy,Fox Searchlight Pictures
0.308525,27000000,13000000,Suspect Zero,E. Elias Merhige,99,42,5.1,2004,31170025.794928003,15007790.1975579,0.48148148148148145,8,Carrie-Anne Moss,Crime,Paramount Pictures
0.302104,50000000,6808550,The Big Bounce,George Armitage,88,40,4.9,2004,57722269.990607396,7860099.226891001,0.136171,1,Owen Wilson,Comedy,Warner Bros. Pictures
0.286541,74050,176153,The Heart is Deceitful Above All Things,Asia Argento,98,16,5.6,2004,85486.6818560896,203359.020513109,2.3788386225523297,9,Asia Argento,Drama,Wild Bunch
0.28644200000000003,30000000,21800302,Mr. 3000,Charles Stone III,104,33,5.1,2004,34633361.994364396,25167258.3584155,0.7266767333333334,6,Bernie Mac,Comedy,Touchstone Pictures
0.28360599999999997,20000000,11341016,Connie and Carla,Michael Lembeck,98,16,6.8,2004,23088907.9962429,13092583.7503959,0.5670508,4,Nia Vardalos,Comedy,Universal Pictures
0.280074,19250000,8112712,Spartan,David Mamet,102,44,6.2,2004,22223073.9463838,9365683.04840081,0.42143958441558443,3,Val Kilmer,Mystery,Epsilon Motion Pictures
0.275919,26000000,28818995,Agent Cody Banks 2: Destination London,Kevin Allen,100,80,5.3,2004,30015580.3951158,33269956.204959303,1.1084228846153845,12,Frankie Muniz,Comedy,Splendid Pictures
0.269855,12000000,31179516,Johnson Family Vacation,Christopher Erskin,97,16,5.3,2004,13853344.7977457,35995048.814569205,2.598293,4,Cedric the Entertainer,Comedy,Fox Searchlight Pictures
0.369726,6500000,1548955,A Home at the End of the World,Michael Mayer,96,20,6.4,2004,7503895.09877896,1788183.97426602,0.23830076923076923,7,Colin Farrell,Romance,Killer Films
0.252151,35000000,22034832,Little Black Book,Nick Hurran,111,57,5.2,2004,40405588.9934252,25438010.4380335,0.6295666285714285,8,Brittany Murphy,Comedy,Revolution Studios
0.25087800000000005,39000000,6614280,Against the Ropes,Charles S. Dutton,106,16,4.8,2004,45023370.592673704,7635825.11906949,0.1695969230769231,2,Meg Ryan,Romance,Paramount Pictures
0.225831,15000000,1914166,A Dirty Shame,John Waters,89,27,5.5,2004,17316680.997182198,2209800.13317682,0.12761106666666666,9,Tracey Ullman,Comedy,Fine Line Features
0.216459,60000000,74541707,Ladder 49,Jay Russell,115,112,6.0,2004,69266723.9887289,86054330.740295,1.2423617833333334,10,Joaquin Phoenix,Drama,Casey Silver Productions
0.274886,18000000,16702864,Catch That Kid,James Sbardellati|Peter Merwin|Bart Freundlich,92,45,5.2,2004,20780017.1966186,19282544.5084879,0.9279368888888889,2,Kristen Stewart,Family,Fox 2000 Pictures
0.137751,2600000,1479042,Il cartaio,Dario Argento,103,19,4.9,2004,3001558.03951158,1707473.23302896,0.5688623076923077,1,Stefania Rocca,Horror,Opera Film Produzione
0.156769,2600000,3166000,Riding Giants,Stacy Peralta,105,13,6.9,2004,3001558.03951158,3654974.13580526,1.2176923076923076,7,Jeff Clark,Documentary,
0.154421,500000,603943,Mean Creek,Jacob Aaron Estes,90,33,7.3,2004,577222.699906074,697219.218098748,1.207886,1,Rory Culkin,Crime,Whitewater Films
0.145065,3000000,2037545,We Don't Live Here Anymore,John Curran,101,14,6.4,2004,3463336.19943644,2352234.45216024,0.6791816666666667,1,Mark Ruffalo,Drama,Front Street Productions
0.135381,30000000,14000000,Welcome to Mooseport,Donald Petrie,110,26,4.8,2004,34633361.994364396,16162235.59737,0.4666666666666667,2,Ray Romano,Comedy,20th Century Fox
0.109123,3000000,5923000,Never Die Alone,Ernest R. Dickerson,88,19,6.1,2004,3463336.19943644,6837780.10308735,1.9743333333333333,3,DMX,Action,
0.082116,823258,823258,Narco,Tristan Aurouet|Gilles Lellouche,105,26,5.8,2004,950406.410958549,950406.410958549,1.0,12,Guillaume Canet,Comedy,StudioCanal
0.001117,350000,3515061,Born into Brothels,Zana Briski|Ross Kauffman,85,23,6.4,2004,404055.889934252,4057946.00150909,10.043031428571428,12,Zana Briski,Documentary,
5.738034,6000000,245066411,The Godfather,Francis Ford Coppola,175,3970,8.3,1972,31287365.5881737,1277913732.38977,40.844401833333336,3,Marlon Brando,Drama,Paramount Pictures
0.9493809999999999,2000000,46122355,Deliverance,John Boorman,109,209,7.0,1972,10429121.8627245,240507830.44542202,23.0611775,7,Jon Voight,Drama,Warner Bros.
0.881814,1800000,9700000,Conquest of the Planet of the Apes,J. Lee Thompson,88,109,6.1,1972,9386209.67645213,50581241.034214206,5.388888888888889,6,Roddy McDowall,Action,Twentieth Century Fox Film Corporation
0.599109,3500000,12600000,Frenzy,Alfred Hitchcock,116,58,6.9,1972,18250963.259767998,65703467.735164896,3.6,5,Jon Finch,Crime,Universal Pictures
0.400301,2000000,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Woody Allen,88,93,6.5,1972,10429121.8627245,93947041.9620932,9.008145,8,Woody Allen,Comedy,United Artists
0.321141,5000000,84563118,The Poseidon Adventure,Ronald Neame|Irwin Allen,117,144,7.7,1972,26072804.656811398,440959531.356979,16.9126236,12,Gene Hackman,Action,Twentieth Century Fox Film Corporation
0.26058400000000004,3352254,58831997,The Getaway,Sam Peckinpah,118,42,7.2,1972,17480532.7404029,306783033.070223,17.549981892780202,12,Steve McQueen,Action,First Artists
5.488441000000001,18000000,538400000,The Empire Strikes Back,Irvin Kershner,124,3954,8.0,1980,47628661.5525832,1424626187.77282,29.91111111111111,1,Mark Hamill,Adventure,Lucasfilm
2.4320009999999996,19000000,44017374,The Shining,Stanley Kubrick,144,1894,7.9,1980,50274698.3055045,116471589.37108201,2.316703894736842,5,Jack Nicholson,Horror,Warner Bros.
1.636256,3500000,83453539,Airplane!,Jim Abrahams|David Zucker|Jerry Zucker,88,618,7.0,1980,9261128.63522451,220821131.35535,23.843868285714287,7,Robert Hays,Comedy,Paramount Pictures
1.607219,27000000,115229890,The Blues Brothers,John Landis,133,614,7.3,1980,71442992.3288748,304902523.975077,4.267773703703703,6,Dan Aykroyd,Music,Universal Pictures
1.392663,4500000,58853106,The Blue Lagoon,Randal Kleiser,104,172,5.8,1980,11907165.3881458,155727481.499572,13.078468,7,Brooke Shields,Romance,Columbia Pictures Corporation
1.328578,18000000,23000000,Raging Bull,Martin Scorsese,129,437,7.4,1980,47628661.5525832,60858845.3171896,1.2777777777777777,11,Robert De Niro,Drama,United Artists
1.285924,54000000,108185706,Superman II,Richard Lester,127,319,6.3,1980,142885984.657749,286263354.21673703,2.003439,12,Gene Hackman,Action,Warner Bros.
0.9155479999999999,35000000,27107960,Flash Gordon,Mike Hodges,111,94,5.8,1980,92611286.35224509,71728658.4567202,0.7745131428571429,9,Sam J. Jones,Science Fiction,Dino De Laurentiis Company
0.8148569999999989,5000000,26010864,The Elephant Man,David Lynch,124,329,7.6,1980,13230183.764606401,68825702.11923729,5.2021728,10,Anthony Hopkins,Drama,Brooksfilms
0.659181999999999,1000000,21378361,The Fog,John Carpenter,89,128,6.2,1980,2646036.75292129,56567928.92321911,21.378361,2,Adrienne Barbeau,Horror,AVCO Embassy Pictures
0.642289999999999,6000000,39846344,Caddyshack,Harold Ramis,98,192,6.5,1980,15876220.517527698,105434890.693544,6.641057333333333,7,Chevy Chase,Comedy,Orion Pictures
0.5901270000000001,6500000,31899000,Dressed to Kill,Brian De Palma,105,60,6.7,1980,17199238.8939883,84405926.3814362,4.907538461538461,6,Michael Caine,Horror,Filmways Pictures
0.580747999999999,8000000,11715321,Used Cars,Robert Zemeckis,113,26,5.8,1980,21168294.0233703,30999169.9382706,1.464415125,7,Kurt Russell,Action,Columbia Pictures Corporation
0.41895,44000000,3484331,Heaven's Gate,Michael Cimino,219,18,6.0,1980,116425617.12853602,9219667.88534299,0.07918934090909091,11,Kris Kristofferson,Action,United Artists
0.341183,15000000,19853892,Altered States,Ken Russell,102,57,6.0,1980,39690551.2938193,52534127.9205299,1.3235928,12,William Hurt,Mystery,Warner Bros.
0.283507,4800000,22743674,American Gigolo,Paul Schrader,117,53,5.8,1980,12700976.4140221,60180597.3004603,4.738265416666667,2,Richard Gere,Thriller,Paramount Pictures
0.248142,7200000,12729678,Atlantic City,Louis Malle,104,24,6.6,1980,19051464.6210332,33683195.8408535,1.7680108333333333,9,Burt Lancaster,Crime,Paramount Pictures
0.24792399999999998,10000000,10389003,Stardust Memories,Woody Allen,89,41,6.3,1980,26460367.5292129,27489683.764209498,1.0389003,9,Woody Allen,Comedy,United Artists
0.192608,1000000,14796236,Prom Night,Paul Lynch,92,39,6.4,1980,2646036.75292129,39151384.2608971,14.796236,7,Leslie Nielsen,Horror,Guardian Trust Company
0.074325,2000000,11000000,Battle Beyond the Stars,Jimmy T. Murakami,104,12,6.0,1980,5292073.50584258,29106404.282134198,5.5,9,Richard Thomas,Science Fiction,New World Pictures
0.130304,20000000,22471595,Xanadu,Robert Greenwald,96,30,5.3,1980,52920735.0584258,59460666.266762294,1.12357975,8,Olivia Newton-John,Fantasy,Universal Pictures
0.128234,10000000,15795189,The Long Riders,Walter Hill,99,17,6.0,1980,26460367.5292129,41794650.613338,1.5795189,5,David Carradine,Western,United Artists
4.965391,300000000,961000000,Pirates of the Caribbean: At World's End,Gore Verbinski,169,2626,6.8,2007,315500574.789463,1010653507.9089099,3.203333333333333,5,Johnny Depp,Adventure,Walt Disney Pictures
4.8781620000000006,150000000,938212738,Harry Potter and the Order of the Phoenix,David Yates,138,3382,7.2,2007,157750287.39473101,986688860.379322,6.254751586666667,6,Daniel Radcliffe,Adventure,Cool Music
2.764535,150000000,623722818,Ratatouille,Brad Bird|Jan Pinkava,111,2434,7.3,2007,157750287.39473101,655949691.961013,4.15815212,6,Patton Oswalt,Animation,Walt Disney Pictures
2.755051,70000000,442824138,The Bourne Ultimatum,Paul Greengrass,115,2051,7.2,2007,73616800.78420821,465704233.56549597,6.326059114285714,8,Matt Damon,Action,Universal Pictures
2.730114,25000000,171600000,No Country for Old Men,Joel Coen|Ethan Coen,122,1706,7.6,2007,26291714.5657886,180466328.779573,6.864,11,Tommy Lee Jones,Crime,Miramax Films
2.692916,150000000,585349010,I Am Legend,Francis Lawrence,101,3013,6.8,2007,157750287.39473101,615593163.691478,3.902326733333333,12,Will Smith,Drama,Village Roadshow Pictures
2.523173,130000000,457363168,National Treasure: Book of Secrets,Jon Turteltaub,124,1121,6.0,2007,136716915.7421,480994474.638433,3.5181782153846153,12,Nicolas Cage,Action,Jerry Bruckheimer Films
2.520912,258000000,890871626,Spider-Man 3,Sam Raimi,139,2083,5.8,2007,271330494.318938,936901700.2220801,3.4529907984496124,5,Tobey Maguire,Fantasy,Columbia Pictures
2.510571,18000000,57096190,The Mist,Frank Darabont,126,714,6.6,2007,18930034.4873678,60046269.2109614,3.1720105555555556,11,Thomas Jane,Science Fiction,Darkwoods Productions
2.489611,70000000,135560026,Stardust,Matthew Vaughn,127,684,7.0,2007,73616800.78420821,142564220.404915,1.9365718,8,Claire Danes,Adventure,Paramount Pictures
2.400727,25000000,25037897,Death Proof,Quentin Tarantino,113,720,6.7,2007,26291714.5657886,26331569.650064602,1.00151588,5,Kurt Russell,Action,The Weinstein Company
2.227384,110000000,383531464,Live Free or Die Hard,Len Wiseman,128,1393,6.3,2007,115683544.08947,403347991.139481,3.486649672727273,6,Bruce Willis,Action,Ingenious Film Partners
2.213223,140000000,258022233,Rush Hour 3,Brett Ratner,91,479,6.2,2007,147233601.568416,271353876.066536,1.84301595,8,Chris Tucker,Action,New Line Cinema
2.1945259999999998,15000000,56255142,Into the Wild,Sean Penn,148,1768,7.7,2007,15775028.739473099,59161765.45287629,3.7503428,9,Emile Hirsch,Adventure,Paramount Vantage
2.191408,65000000,422610419,300,Zack Snyder,117,3428,7.0,2007,68358457.8710504,444446100.355053,6.501698753846154,3,Gerard Butler,Action,Virtual Studios
2.148427,110000000,228738393,Ghost Rider,Mark Steven Johnson,114,986,5.2,2007,115683544.08947,240556981.559727,2.079439936363636,2,Nicolas Cage,Thriller,Columbia Pictures Corporation
2.148164,7500000,231411584,Juno,Jason Reitman,96,1329,6.9,2007,7887514.36973659,243368292.5498,30.854877866666666,12,Ellen Page,Comedy,Fox Searchlight Pictures
2.089502,60000000,137587063,Bridge to Terabithia,GÃ¡bor CsupÃ³,96,564,6.9,2007,63100114.9578927,144695991.533647,2.2931177166666665,2,Josh Hutcherson,Adventure,Walden Media
2.082325,61000000,95696996,Shooter,Antoine Fuqua,124,937,6.9,2007,64151783.54052429,100641524.145416,1.568803213114754,3,Mark Wahlberg,Action,Paramount Pictures
2.0663970000000003,30000000,129266061,Atonement,Joe Wright,123,590,7.2,2007,31550057.478946302,135945055.154232,4.3088687,8,Keira Knightley,Drama,Universal Pictures
2.04262,25000000,76181545,There Will Be Blood,Paul Thomas Anderson,158,830,7.8,2007,26291714.5657886,80117737.4528313,3.0472618,12,Daniel Day-Lewis,Drama,Miramax Films
1.946073,100000000,266465037,American Gangster,Ridley Scott,157,966,7.3,2007,105166858.263154,280232907.782652,2.66465037,11,Denzel Washington,Drama,Imagine Entertainment
1.862295,160000000,798958165,Shrek the Third,Chris Miller|Raman Hui,93,1277,5.8,2007,168266973.22104698,840239200.967451,4.99348853125,5,Mike Myers,Fantasy,DreamWorks Animation
1.846602,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,116,971,6.8,2007,52583429.1315773,159853624.559995,3.04,12,Johnny Depp,Drama,Warner Bros.
1.7767130000000002,20000000,169860655,Superbad,Greg Mottola,113,1325,7.0,2007,21033371.6526309,178637114.288716,8.49303275,8,Jonah Hill,Comedy,Columbia Pictures
1.748315,60000000,361366633,Alvin and the Chipmunks,Tim Hill,92,704,5.6,2007,63100114.9578927,380037934.737444,6.022777216666666,12,Jason Lee,Comedy,Dune Entertainment
1.713611,150000000,287594577,Bee Movie,Steve Hickner|Simon J. Smith,91,723,5.6,2007,157750287.39473101,302454181.16610897,1.91729718,10,Jerry Seinfeld,Family,Pacific Data Images (PDI)
